Joey,Rachel,"[0.574, 0.614, 0.297, 0.545, 0.455]",看起来 很 自信 。 ,乔伊 ？ 怎么 了 ？ ,“ ” 我 ， 呃 ， 我 只是 来 找 你 ， 因为 我 想 和 你 谈谈 。 “ ” ,fear,neutral,fear,negative,neutral,negative
Rachel,Joey,"[0.635, 0.354, 0.521, 0.552, 0.469]",乔伊 ？ 怎么 了 ？ ,“ ” 我 ， 呃 ， 我 只是 来 找 你 ， 因为 我 想 和 你 谈谈 。 “ ” ,好 吧 ， 怎么 了 ？ ,neutral,fear,neutral,neutral,negative,neutral
Chandler,Phoebe,"[0.648, 0.375, 0.386, 0.58, 0.477]",“ ” 我 所 做 的 是 设法 为 和 我 一起 工作 的 人 创造 一种 支持 的 氛围 。 “ ” ,我 明白 了 。 顺便 说 一句 ， 在 “ 做 ” 这件 事上 做 得 很 好 。 ,这 是 我 一生 中 做 过 的 最 艰难 的 事 。 ,neutral,neutral,neutral,neutral,neutral,neutral
Phoebe,Chandler,"[0.6, 0.48, 0.31, 0.46, 0.56]",我 明白 了 。 顺便 说 一句 ， 在 “ 做 ” 这件 事上 做 得 很 好 。 ,这 是 我 一生 中 做 过 的 最 艰难 的 事 。 ,你 得 走 了 ！ ,neutral,neutral,neutral,neutral,neutral,neutral
Chandler,Phoebe,"[0.648, 0.375, 0.386, 0.58, 0.477]",这 是 我 一生 中 做 过 的 最 艰难 的 事 。 ,你 得 走 了 ！ ,哦 ！ ,neutral,neutral,neutral,neutral,neutral,neutral
Phoebe,Chandler,"[0.6, 0.48, 0.31, 0.46, 0.56]",你 得 走 了 ！ ,哦 ！ ,“ ” 好 的 ， 别 担心 。 “ 你 准备 好 了 。 ” ,neutral,neutral,neutral,neutral,neutral,neutral
Chandler,Phoebe,"[0.648, 0.375, 0.386, 0.58, 0.477]",哦 ！ ,“ ” 好 的 ， 别 担心 。 “ 你 准备 好 了 。 ” ,真的 ？ ,neutral,neutral,surprise,neutral,neutral,positive
Phoebe,Chandler,"[0.6, 0.48, 0.31, 0.46, 0.56]",“ ” 好 的 ， 别 担心 。 “ 你 准备 好 了 。 ” ,真的 ？ ,绝对 地 ！ 只要 战胜 你 所有 的 天性 ， 你 就 会 变得 伟大 。 ,neutral,surprise,neutral,neutral,positive,neutral
Chandler,Joey,"[0.648, 0.375, 0.386, 0.58, 0.477]",你 去 哪儿 了 ？ ,“ 哦 ， 刚生 了 个 孩子 。 ” ,马泽尔 托夫 ！ ,neutral,joy,joy,neutral,positive,positive
Ross,Chandler,"[0.722, 0.489, 0.6, 0.533, 0.356]",“ ” 哦 ， 哇 ！ 我 该 走 了 。 “ 我 今晚 有个 约会 。 ” ,哦 耶 ！ 和 谁 ？ ,你 记得 我 跟 你 说 过 的 那个 住 在 波 基普 西 的 女孩 吗 ？ ,joy,surprise,neutral,positive,positive,neutral
Ross,Phoebe,"[0.722, 0.489, 0.6, 0.533, 0.356]",“ ” 你 知道 她 ， 嗯 ， 她 — — 她 一样 漂亮 ， 我 猜 她 很 聪明 ， 她 … … “ ” ,“ ” 如果 她 没有 乐趣 ， 你 为什么 要 和 她 约会 呢 ？ “ ” ,“ 我 想 再 给 她 一次 机会 ， 你 知道 吗 ？ ” ,neutral,neutral,neutral,neutral,neutral,neutral
Rachel,Phoebe,"[0.635, 0.354, 0.521, 0.552, 0.469]",然后 她 将 不得不 回到 这里 ， 独自 生活 。 ,哦 ， 我 的 天 ！ ,什么 ？ ,sadness,surprise,surprise,negative,positive,positive
Phoebe,Rachel,"[0.6, 0.48, 0.31, 0.46, 0.56]",哦 ， 我 的 天 ！ ,什么 ？ ,垃圾堆 里 有验 孕棒 ， 结果 呈 阳性 。 莫妮卡 怀孕 了 。 “ 所以 我 猜 她 不会 完全 孤独 。 ” ,surprise,surprise,surprise,positive,positive,positive
Chandler,Phoebe,"[0.648, 0.375, 0.386, 0.58, 0.477]",“ ” 好 了 ， 女士们 ， 这 就是 我们 要 做 的 . “ ” ,“ ” 我 想 和 她 在 一起 ， 我 喜欢 她 。 “ ” ,“ ” 哦 ， 那 很 好 ！ “ 跟着 你 的 直觉 走 ， 跟着 你 的 直觉 走 。 ” ,neutral,anger,joy,neutral,negative,positive
Chandler,Monica,"[0.648, 0.375, 0.386, 0.58, 0.477]",“ ” 哦 ， 那 很 好 ！ “ 跟着 你 的 直觉 走 ， 跟着 你 的 直觉 走 。 ” ,“ ” 等等 ， 我 又 在 做 什么 ？ “ ” ,“ ” 来 吧 ！ “ 请 注意 ， 我 随时 都 可能 醒来 ！ ” ,joy,surprise,anger,positive,positive,negative
Chandler,Lorraine,"[0.648, 0.375, 0.386, 0.58, 0.477]",“ ” 漂亮 的 归 你 ， 脏 的 归 我 。 “ ” ,“ 嗨 ， 乔伊 。 ” 好 吧 ， 好 吧 ， 看看 你 带来 了 什么 。 “ 非常 好 。 ” ,... 你 带 了 什么 ？ ,neutral,joy,neutral,neutral,positive,neutral
Chandler,Janice,"[0.648, 0.375, 0.386, 0.58, 0.477]",珍妮 丝 ？ ,哦 .. 我 的 . 。 上帝 。 ,“ ” 嘿 ， 是 珍妮 丝 。 “ ” ,surprise,surprise,neutral,positive,positive,neutral
Phoebe,Rachel,"[0.6, 0.48, 0.31, 0.46, 0.56]",瑞秋 是 我 最 亲密 的 朋友 之一 。 不过 ， 作为 唯一 一个 知道 这件 事 的 人 ， 我 觉得 自己 很 特别 。 好 的 ！ “ ” ,“ ” 好 的 ， 停下来 ！ 菲比 ？ ！ ,嘿 ， 瑞秋 ！ ,neutral,sadness,anger,neutral,negative,negative
Rachel,Phoebe,"[0.635, 0.354, 0.521, 0.552, 0.469]",“ ” 好 的 ， 停下来 ！ 菲比 ？ ！ ,嘿 ， 瑞秋 ！ ,那 是 什么 ？ ,sadness,anger,surprise,negative,negative,positive
Phoebe,Rachel,"[0.6, 0.48, 0.31, 0.46, 0.56]",嘿 ， 瑞秋 ！ ,那 是 什么 ？ ,“ ” 对不起 ， 搞混 了 。 “ 嘿 ， 电影 怎么样 ？ ” ,anger,surprise,neutral,negative,positive,neutral
Rachel,Phoebe,"[0.635, 0.354, 0.521, 0.552, 0.469]",那 是 什么 ？ ,“ ” 对不起 ， 搞混 了 。 “ 嘿 ， 电影 怎么样 ？ ” ,我 还 没 看过 呢 ！ ,surprise,neutral,neutral,positive,neutral,neutral
Phoebe,Rachel,"[0.6, 0.48, 0.31, 0.46, 0.56]",“ ” 对不起 ， 搞混 了 。 “ 嘿 ， 电影 怎么样 ？ ” ,我 还 没 看过 呢 ！ ,好 吧 ， 那 你 最好 快点 ！ 安吉 莉卡 ！ 走 ！ 走 ！ ,neutral,neutral,surprise,neutral,neutral,positive
Joey,Phoebe,"[0.574, 0.614, 0.297, 0.545, 0.455]",“ ” 呃 ， 好 吧 ， 菲比 ？ “ ” ,是 啊 ？ ,“ ” 嗯 ， 你 知道 前 几天 你 说 你 没能 去 伦敦 ， 感觉 被 冷落 了 吗 ？ “ ” ,neutral,neutral,neutral,neutral,neutral,neutral
Phoebe,Joey,"[0.6, 0.48, 0.31, 0.46, 0.56]",是 啊 ？ ,“ ” 嗯 ， 你 知道 前 几天 你 说 你 没能 去 伦敦 ， 感觉 被 冷落 了 吗 ？ “ ” ,是 啊 ？ ,neutral,neutral,neutral,neutral,neutral,neutral
Joey,Phoebe,"[0.574, 0.614, 0.297, 0.545, 0.455]",“ ” 嗯 ， 你 知道 前 几天 你 说 你 没能 去 伦敦 ， 感觉 被 冷落 了 吗 ？ “ ” ,是 啊 ？ ,“ ” 好 吧 ， 好 吧 ， 我们 对此 感到 很 难过 ， 所以 我们 决定 一起 去 旅行 ！ “ ” ,neutral,neutral,joy,neutral,neutral,positive
Phoebe,Joey,"[0.6, 0.48, 0.31, 0.46, 0.56]",是 啊 ？ ,“ ” 好 吧 ， 好 吧 ， 我们 对此 感到 很 难过 ， 所以 我们 决定 一起 去 旅行 ！ “ ” ,“ ” 哦 ， 太好了 ！ 多棒 啊 ！ 嗯 ， 在 哪里 ？ “ 旅行 在 哪里 ？ ！ ” ,neutral,joy,anger,neutral,positive,negative
Ross,Rachel,"[0.722, 0.489, 0.6, 0.533, 0.356]",你 根本 不 知道 。 ,谢谢 亲爱 的 。 ,“ ” 你 想 ， 你 想 喝点 咖啡 吗 ？ “ ” ,joy,neutral,neutral,positive,neutral,neutral
Rachel,Ross,"[0.635, 0.354, 0.521, 0.552, 0.469]",谢谢 亲爱 的 。 ,“ ” 你 想 ， 你 想 喝点 咖啡 吗 ？ “ ” ,“ ” 哦 ， 不 ， 我 想 回家 吃 十块 糖 . “ ” ,neutral,neutral,sadness,neutral,neutral,negative
Ross,Rachel,"[0.722, 0.489, 0.6, 0.533, 0.356]",“ ” 你 想 ， 你 想 喝点 咖啡 吗 ？ “ ” ,“ ” 哦 ， 不 ， 我 想 回家 吃 十块 糖 . “ ” ,“ ” 嘿 ， 我 以为 我 让 你 高兴 起来 了 。 “ ” ,neutral,sadness,neutral,neutral,negative,neutral
Rachel,Ross,"[0.635, 0.354, 0.521, 0.552, 0.469]",“ ” 哦 ， 不 ， 我 想 回家 吃 十块 糖 . “ ” ,“ ” 嘿 ， 我 以为 我 让 你 高兴 起来 了 。 “ ” ,“ ” 哦 ， 你 说 了 ， 这里 有 二十个 。 “ ” ,sadness,neutral,neutral,negative,neutral,neutral
Ross,Rachel,"[0.722, 0.489, 0.6, 0.533, 0.356]",“ ” 嘿 ， 我 以为 我 让 你 高兴 起来 了 。 “ ” ,“ ” 哦 ， 你 说 了 ， 这里 有 二十个 。 “ ” ,对 的 。 晚安 。 ,neutral,neutral,neutral,neutral,neutral,neutral
Rachel,Ross,"[0.635, 0.354, 0.521, 0.552, 0.469]",“ ” 哦 ， 你 说 了 ， 这里 有 二十个 。 “ ” ,对 的 。 晚安 。 ,晚安 。 ,neutral,neutral,neutral,neutral,neutral,neutral
Joey,Rachel,"[0.574, 0.614, 0.297, 0.545, 0.455]",谁 会 把 他们 的 船 命名 为 海岸 警卫队 ？ ,那个 ,他们 在 这里 做 什么 ？ 海岸 就 在 那边 。 ,disgust,neutral,surprise,negative,neutral,positive
Monica,Richard,"[0.713, 0.457, 0.457, 0.66, 0.511]",“ 那么 ， 她 是 谁 ？ ” ,“ ” 哦 ， 那 就是 我 告诉 你 的 那次 相亲 ， 她 打来 电话 ， 换到 了 今天 。 “ ” ,“ ” 你 喜欢 她 吗 ？ “ 我 只是 以 朋友 的 身份 问 一下 ， 因为 我 对此 完全 没有 意见 。 ” ,joy,neutral,neutral,positive,neutral,neutral
Phoebe,Monica,"[0.6, 0.48, 0.31, 0.46, 0.56]",“ ” 好 的 ， 现在 我们 需要 ， 嗯 ， 鼠尾草 树枝 和 圣酒 . “ ” ,“ ” 我 所有 的 是 ， 是 牛 至 和 “ ” ,“ ” 嗯 ， 没关系 ！ 好 吧 。 好 吧 。 “ 现在 我们 需要 一个 正直 的 人 的 精液 。 ” ,neutral,neutral,joy,neutral,neutral,positive
Phoebe,Rachel,"[0.6, 0.48, 0.31, 0.46, 0.56]",“ ” 好 的 ， 好 的 ， 好 的 。 “ 哦 ， 好 的 。 ” ,“ ” 好 的 ， 巴里 的 信 。 亚当 · 里特 的 拳击 短裤 。 ,“ ” 好 的 ， 我 有 和 诺库 鲁鲁共 进晚餐 的 收据 . “ ” ,neutral,neutral,neutral,neutral,neutral,neutral
Monica,Rachel,"[0.713, 0.457, 0.457, 0.66, 0.511]",“ ” 看 ， 这里 有 一张 斯科蒂 · 贾 莱德 的 裸照 . “ ” ,嘿 ， 他 穿着 毛衣 。 ,不 。 ,neutral,surprise,neutral,neutral,positive,neutral
Ross,Chandler,"[0.722, 0.489, 0.6, 0.533, 0.356]",你 呢 ？ ,这 是 个 厨房 兼 浴室 。 ,“ ” 好 吧 ， 我 明白 你们 的 意思 了 。 “ 我会 ， 嗯 ， 我会 下楼去 填 一份 申请表 。 ” ,neutral,neutral,neutral,neutral,neutral,neutral
Chandler,Ross,"[0.648, 0.375, 0.386, 0.58, 0.477]",这 是 个 厨房 兼 浴室 。 ,“ ” 好 吧 ， 我 明白 你们 的 意思 了 。 “ 我会 ， 嗯 ， 我会 下楼去 填 一份 申请表 。 ” ,我们 是 坏人 。 ,neutral,neutral,disgust,neutral,neutral,negative
Monica,Rachel,"[0.713, 0.457, 0.457, 0.66, 0.511]",让 我们 开始 表演 吧 ！ ,“ ” 好 吧 ， 我 去 喝杯 咖啡 。 “ ” ,“ ” 哦 ， 瑞秋 ， 我 知道 最好 的 咖啡馆 ， 而且 离 这里 很近 . “ ” ,joy,neutral,neutral,positive,neutral,neutral
Rachel,Monica,"[0.635, 0.354, 0.521, 0.552, 0.469]",“ ” 好 吧 ， 我 去 喝杯 咖啡 。 “ ” ,“ ” 哦 ， 瑞秋 ， 我 知道 最好 的 咖啡馆 ， 而且 离 这里 很近 . “ ” ,比 这里 近 ？ ,neutral,neutral,neutral,neutral,neutral,neutral
Rachel,Phoebe,"[0.635, 0.354, 0.521, 0.552, 0.469]",比 这里 近 ？ ,“ ” 哦 ， 嘿 ， 看 ， 我 找到 咖啡 了 ！ “ 好 吧 ， 我们 走 吧 。 ” ,“ ” 等等 ， 我 不会 只 喝 别人 的 旧 咖啡 . “ ” ,neutral,neutral,neutral,neutral,neutral,neutral
Phoebe,Rachel,"[0.6, 0.48, 0.31, 0.46, 0.56]",“ ” 哦 ， 嘿 ， 看 ， 我 找到 咖啡 了 ！ “ 好 吧 ， 我们 走 吧 。 ” ,“ ” 等等 ， 我 不会 只 喝 别人 的 旧 咖啡 . “ ” ,“ 好 的 ， 殿下 。 ” ,neutral,neutral,neutral,neutral,neutral,neutral
Phoebe,Rachel,"[0.6, 0.48, 0.31, 0.46, 0.56]",“ ” 很 抱歉 我 不能 参加 你 想象 中 的 婚礼 ， 但 我 … … “ ” ,“ ” 我 知道 。 我 知道 。 我 慌 了 ， 我 慌 了 。 “ 我 不想 让 他 开始 对 我 大喊大叫 ， 好像 我 是 74 岁 的 拉图尔 。 ” ,是 拉菲 。 74 拉图尔 实际上 喝得 很 好 。 ,neutral,surprise,sadness,neutral,positive,negative
Rachel,Phoebe,"[0.635, 0.354, 0.521, 0.552, 0.469]",“ ” 我 知道 。 我 知道 。 我 慌 了 ， 我 慌 了 。 “ 我 不想 让 他 开始 对 我 大喊大叫 ， 好像 我 是 74 岁 的 拉图尔 。 ” ,是 拉菲 。 74 拉图尔 实际上 喝得 很 好 。 ,“ ” 好 了 ， 他来 了 。 “ 我要 这么 做 ， 我要 告诉 他 ， 我要 坚强 。 ” ,surprise,sadness,fear,positive,negative,negative
Rachel,Dr. Green,"[0.635, 0.354, 0.521, 0.552, 0.469]",“ ” 好 了 ， 他来 了 。 “ 我要 这么 做 ， 我要 告诉 他 ， 我要 坚强 。 ” ,我刚 给 我 的 一个 朋友 打 了 电话 。 ,是 啊 ？ ,fear,neutral,surprise,negative,neutral,positive
Rachel,Dr. Green,"[0.635, 0.354, 0.521, 0.552, 0.469]",是 啊 ？ ,我 想 我 可以 预订 。 ,的确 ,surprise,neutral,surprise,positive,neutral,positive
Rachel,Dr. Green,"[0.635, 0.354, 0.521, 0.552, 0.469]",的确 ,怎么 了 ， 亲爱 的 ？ ,不会 有 婚礼 的 。 罗斯 和 我 不会 结婚 的 。 ,surprise,joy,sadness,positive,positive,negative
Rachel,Dr. Green,"[0.635, 0.354, 0.521, 0.552, 0.469]",对不起 ， 爸爸 。 ,我 不 相信 这个 ！ ,“ ” 哦 ， 爸爸 ， 保持 冷静 。 请 。 “ ” ,sadness,neutral,fear,negative,neutral,negative
Phoebe,Chandler,"[0.6, 0.48, 0.31, 0.46, 0.56]",“ ” 那么 ， 你 是 个 亿万富翁 了 ？ “ ” ,你 和 我们 一样 大 。 你 和 我们 一样 大 。 ,“ ” 你 知道 吗 ， 你 应该 喜欢 ， 你 应该 买下 一个 州 ， 然后 用 你 自己 的 名字 命名 。 “ ” ,surprise,surprise,neutral,positive,positive,neutral
Phoebe,Pete,"[0.6, 0.48, 0.31, 0.46, 0.56]",“ ” 你 知道 吗 ， 你 应该 喜欢 ， 你 应该 买下 一个 州 ， 然后 用 你 自己 的 名字 命名 。 “ ” ,就 像 皮特 · 达科塔 ？ ,“ ” 是 的 ， 或者 ， 或者 ， 或者 ， 米 西丝 - 皮特 。 “ ” ,neutral,neutral,neutral,neutral,neutral,neutral
Joey,Chandler,"[0.574, 0.614, 0.297, 0.545, 0.455]",“ ” 哦 ， 哦 ， 我 知道 了 ！ 皮特 - 芝加哥 。 ,那 不是 一个 州 ， 乔 。 ,“ ” 哦 ， 米 西丝 - 皮特 是 吗 ？ “ ” ,neutral,neutral,neutral,neutral,neutral,neutral
Rachel,Monica,"[0.635, 0.354, 0.521, 0.552, 0.469]",“ ” 即使 有人 在 上面 ！ “ ” ,嗨 ， 我 是 瑞秋 ， 我 的 毛衣 是不是 太紧 了 ？ 不 ？ “ 哦 ， 我 最好 把 它 洗 一洗 ， 缩小 一下 ！ ” ,“ ” 我 是 莫妮卡 ， 我 不会 收到 有趣 的 人 的 电话 留言 。 永远 ！ “ ” ,anger,anger,anger,negative,negative,negative
Ross,Mona,"[0.722, 0.489, 0.6, 0.533, 0.356]",只是 我 ,听 着 ， 罗斯 ， 你 不必 道歉 。 “ 我 明白 你 为什么 在 那里 。 ” ,真的 吗 ？ ,joy,neutral,surprise,positive,neutral,positive
Ross,Mona,"[0.722, 0.489, 0.6, 0.533, 0.356]",哦 ， 上帝 ， 你 是 对 的 。 ,“ ” 罗斯 ， 我们 我们 必须 坚强 。 好 了 ， 我要 走 了 。 我 可以 吗 ？ “ 为了 记住 你 ？ ” ,不 。 ,joy,sadness,neutral,positive,negative,neutral
Ross,Monica,"[0.722, 0.489, 0.6, 0.533, 0.356]",“ ” 谢谢 你 ， 但 我 想 把 它 拿掉 ， 菲比 。 “ 我 不想 让 它 变得 可口 。 ” ,“ ” 你 知道 ， 当 女孩 和 身上 有 奇怪 东西 的 男孩 睡觉时 ， 她们 会 告诉 她们 的 朋友 。 “ ” ,把 这个 给 我 ,neutral,neutral,neutral,neutral,neutral,neutral
Rachel,Monica,"[0.635, 0.354, 0.521, 0.552, 0.469]",“ ” 嗨 ！ “ 好 吧 ， 别生 我 的 气 ， 但 我 无法 抗拒 。 ” ,新娘 杂志 ？ ,""" 是 的 ， 我 知道 如果 他 问 你 ， 你 会 拒绝 的 ， 但是 我 很 抱歉 。 “ 你 穿着 这件 唐娜 · 卡琳 的 衣服 走 在 过 道 上 会 有 多 棒 ？ ” ",neutral,surprise,neutral,neutral,positive,neutral
Monica,Rachel,"[0.713, 0.457, 0.457, 0.66, 0.511]",“ ” 我 的 意思 是 ， 我为 皮特 疯狂 ， 我 知道 我们 想要 同样 的 东西 ， 当 我 想到 说 ' 是 ' 的 时候 ， 我 真的 很 高兴 。 “ ” ,哦 ， 我 的 上帝 。 ,我 知道 。 我 需要 更 多 的 馅饼 。 ,joy,surprise,neutral,positive,positive,neutral
Phoebe,Rachel,"[0.6, 0.48, 0.31, 0.46, 0.56]",“ ” 嘿 ， 妈妈 ， 嗯 ， 如果 你 真的 结婚 了 ， 我 可以 带 两个 客人 吗 ？ “ ” ,你 没有 和 那个 消防员 分手 ？ ,“ ” 不 ， 那 是 我 告诉 你 的 方式 。 “ ” ,neutral,surprise,neutral,neutral,positive,neutral
Phoebe,Rachel,"[0.6, 0.48, 0.31, 0.46, 0.56]",他 甚至 给 我 看 了 他 为 我 画 的 木炭画 。 ,哇 ！ ,“ ” 是 的 ， 他 更 喜欢 水彩画 ， 但 你 知道 ， 他 很 容易 得到 很多 木炭 。 “ ” ,neutral,surprise,neutral,neutral,positive,neutral
Phoebe,Monica,"[0.6, 0.48, 0.31, 0.46, 0.56]",“ ” 是 的 ， 他 更 喜欢 水彩画 ， 但 你 知道 ， 他 很 容易 得到 很多 木炭 。 “ ” ,“ ” 那么 ， 你 打算 甩 了 杰森 吗 ？ “ ” ,“ ” 嗯 ， 是 的 ， 因为 我 必须 和 某人 分手 ， 好 吧 ， 杰森 很 敏感 ， 但 现在 文斯 也 是 ， 而且 文斯有 身体 ， 你 知道 吗 ？ “ ” ,neutral,neutral,neutral,neutral,neutral,neutral
Chandler,Monica,"[0.648, 0.375, 0.386, 0.58, 0.477]",“ ” 好 的 ， 看 ！ “ 适可而止 ！ ” ,“ ” 不 ， 我 只要 再 得 两分 就 能 打败 他 ！ “ ” ,“ ” 莫妮卡 ， 那 也 是 真的 “ ” ,anger,joy,neutral,negative,positive,neutral
Monica,Chandler,"[0.713, 0.457, 0.457, 0.66, 0.511]",“ ” 不 ， 我 只要 再 得 两分 就 能 打败 他 ！ “ ” ,“ ” 莫妮卡 ， 那 也 是 真的 “ ” ,我 不能 就 这么 走 了 ！ 我 已经 花 了 四个 小时 了 ！ ,joy,neutral,anger,positive,neutral,negative
Joey,Rachel,"[0.574, 0.614, 0.297, 0.545, 0.455]",“ ” 哦 ， 是 的 ， 是 的 ， 龙虾 。 “ ” ,“ ” 是 的 ， 我 是 说 我 整晚 都 在 生病 。 “ ” ,“ ” 是 的 ， 我 也 是 ， 整个 晚上 。 “ ” ,neutral,neutral,neutral,neutral,neutral,neutral
Rachel,Joey,"[0.635, 0.354, 0.521, 0.552, 0.469]",“ ” 是 的 ， 我 是 说 我 整晚 都 在 生病 。 “ ” ,“ ” 是 的 ， 我 也 是 ， 整个 晚上 。 “ ” ,的确 为什么 我们 没有 交集 ？ ,neutral,neutral,surprise,neutral,neutral,positive
Joey,Rachel,"[0.574, 0.614, 0.297, 0.545, 0.455]",“ ” 是 的 ， 我 也 是 ， 整个 晚上 。 “ ” ,的确 为什么 我们 没有 交集 ？ ,“ ” 是 的 ， 那 是因为 我 呆 在 我 的 房间 里 。 “ 是 的 ， 你 不会 想 看 我 的 篮子 的 。 ” ,neutral,surprise,neutral,neutral,positive,neutral
Phoebe,Rachel,"[0.6, 0.48, 0.31, 0.46, 0.56]",“ ” 好 吧 ， 好 吧 ， 让 这 两个 人 单独 呆 着 吧 。 “ ” ,“ ” 不 ！ “ 我 不在乎 我 的 荷尔蒙 在 做 什么 ， 我 不会 随便 和 一个 人 做 ！ ” ,好 的 ！ 然后 你 告诉 罗杰 ， 因为 他 真的 很 期待 这个 ！ ,neutral,disgust,anger,neutral,negative,negative
Rachel,Julie,"[0.635, 0.354, 0.521, 0.552, 0.469]",“ ” 不过 ， 作为 我们 两个 中 的 一个 ， 我 想 你 会 知道 的 ， 对 吗 ？ “ ” ,“ ” 我 知道 ， 也许 我 不该 告诉 你 这些 ， 但 我 完全 被 你 吓 到 了 。 “ ” ,真的 ？ 我 ？ ,neutral,fear,surprise,neutral,negative,positive
Rachel,Julie,"[0.635, 0.354, 0.521, 0.552, 0.469]",“ ” 好 吧 ， 你 并 不 完全 是 偏执狂 . “ ” ,哦 。 ,“ ” 嗯 ， 好 吧 ， 嗯 ， 哦 ， 上帝 ， 嗯 ， 当 你 和 罗斯 刚 开始 约会 的 时候 ， 这 对 我 来说 真的 很难 ， 因为 很多 原因 ， 我 现在 不会 用 这些 来烦 你 ， 但是 嗯 ， 我 只是 ， 我 看到 他 有 多 开心 ， 你 知道 ， 你们 在 一起 有 多 好 ， 而且 嗯 ， 莫妮卡 总是 说 你 有 多 好 。 “ 上帝 ， 我 讨厌 她 是 对 的 。 ” ,neutral,joy,sadness,neutral,positive,negative
Rachel,Julie,"[0.635, 0.354, 0.521, 0.552, 0.469]",“ ” 嗯 ， 好 吧 ， 嗯 ， 哦 ， 上帝 ， 嗯 ， 当 你 和 罗斯 刚 开始 约会 的 时候 ， 这 对 我 来说 真的 很难 ， 因为 很多 原因 ， 我 现在 不会 用 这些 来烦 你 ， 但是 嗯 ， 我 只是 ， 我 看到 他 有 多 开心 ， 你 知道 ， 你们 在 一起 有 多 好 ， 而且 嗯 ， 莫妮卡 总是 说 你 有 多 好 。 “ 上帝 ， 我 讨厌 她 是 对 的 。 ” ,“ ” 谢谢 。 “ 嘿 ， 听 着 ， 你 想 什么 时候 去 看场 电影 什么 的 吗 ？ ” ,“ ” 是 啊 ， 那 太好了 。 “ 我 很 喜欢 。 ” ,sadness,neutral,joy,negative,neutral,positive
Rachel,Julie,"[0.635, 0.354, 0.521, 0.552, 0.469]",“ ” 是 啊 ， 那 太好了 。 “ 我 很 喜欢 。 ” ,“ ” 我 也 很 喜欢 。 该死 ， 我 得 走 了 。 “ 所以 ， 我 以后 再 和 你 谈 。 ” ,“ 好 的 ， 朱莉 。 ” ,joy,neutral,neutral,positive,neutral,neutral
Rachel,Julie,"[0.635, 0.354, 0.521, 0.552, 0.469]",“ 好 的 ， 朱莉 。 ” ,再见 。 ,再见 。 真是 个 控制 欲 极强 的 婊子 。 ,neutral,neutral,disgust,neutral,neutral,negative
Phoebe,Chandler,"[0.6, 0.48, 0.31, 0.46, 0.56]",“ ” 钱德 ， 我 找到 了 一枚 完美 的 戒指 . “ ” ,“ ” 哦 ， 那 是 ， 嗯 ， 那 是 相当 不错 的 ， 但 我会 选择 我 第一次 挑选 的 那个 。 “ ” ,“ 天 啊 ， 钱德勒 ， 你 挑 的 那个 不见 了 。 ” “ 结束 了 ！ ” ,joy,neutral,anger,positive,neutral,negative
Chandler,Phoebe,"[0.648, 0.375, 0.386, 0.58, 0.477]",“ ” 哦 ， 那 是 ， 嗯 ， 那 是 相当 不错 的 ， 但 我会 选择 我 第一次 挑选 的 那个 。 “ ” ,“ 天 啊 ， 钱德勒 ， 你 挑 的 那个 不见 了 。 ” “ 结束 了 ！ ” ,什么 ？ ,neutral,anger,surprise,neutral,negative,positive
Phoebe,Chandler,"[0.6, 0.48, 0.31, 0.46, 0.56]",“ 天 啊 ， 钱德勒 ， 你 挑 的 那个 不见 了 。 ” “ 结束 了 ！ ” ,什么 ？ ,有人 买 了 它 。 对不起 。 我 想 阻止 它 ， 但 他们 把 我 关进 了 监狱 ！ ,anger,surprise,sadness,negative,positive,negative
Chandler,Phoebe,"[0.648, 0.375, 0.386, 0.58, 0.477]",什么 ？ ,有人 买 了 它 。 对不起 。 我 想 阻止 它 ， 但 他们 把 我 关进 了 监狱 ！ ,他们 把 你 关进 监狱 了 ？ ,surprise,sadness,surprise,positive,negative,positive
Phoebe,Chandler,"[0.6, 0.48, 0.31, 0.46, 0.56]",有人 买 了 它 。 对不起 。 我 想 阻止 它 ， 但 他们 把 我 关进 了 监狱 ！ ,他们 把 你 关进 监狱 了 ？ ,门 之间 的 小 监狱 ！ ,sadness,surprise,anger,negative,positive,negative
Chandler,Phoebe,"[0.648, 0.375, 0.386, 0.58, 0.477]",他们 把 你 关进 监狱 了 ？ ,门 之间 的 小 监狱 ！ ,“ ” 菲比 ， 我 让 你 守 着 戒指 的 ！ “ ” ,surprise,anger,anger,positive,negative,negative
Phoebe,Chandler,"[0.6, 0.48, 0.31, 0.46, 0.56]",门 之间 的 小 监狱 ！ ,“ ” 菲比 ， 我 让 你 守 着 戒指 的 ！ “ ” ,“ ” 我 知道 ， 对不起 ！ 但 你 知道 ， 这个 戒指 更好 ！ “ 莫妮卡 根本 没 看到 另 一枚 戒指 。 ” ,anger,anger,anger,negative,negative,negative
Chandler,Phoebe,"[0.648, 0.375, 0.386, 0.58, 0.477]",“ ” 菲比 ， 我 让 你 守 着 戒指 的 ！ “ ” ,“ ” 我 知道 ， 对不起 ！ 但 你 知道 ， 这个 戒指 更好 ！ “ 莫妮卡 根本 没 看到 另 一枚 戒指 。 ” ,是 啊 ， 但 当 他 用 戒指 向 我 求婚 时 ， 我起 了 鸡皮疙瘩 。 ,anger,anger,sadness,negative,negative,negative
